dataset,method,lr,epoch,forget_id,batch_size,N,ascent_epochs,relative_cost,retain_klom_95,retain_klom_99,retain_klom_mean,retain_klom_std,val_klom_95,val_klom_99,val_klom_mean,val_klom_std,forget_klom_95,forget_klom_99,forget_klom_mean,forget_klom_std,average_95
cifar10,scrubnew,5e-05,10,2,64.0,100.0,3.0,0.34673611111111113,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.001,5,8,64.0,100.0,3.0,0.17347222222222222,0.8815177590698641,1.261310133916911,0.41194942522087225,0.2464308270510233,0.7784485856525792,1.105938733671243,0.3847047134789542,0.21053110700936767,9.682294977290994,9.922290882012016,5.9978478830786575,3.457737032875666,3.780753774004479
cifar10,scrubnew,0.001,7,8,64.0,100.0,3.0,0.2427777777777778,0.8815177590698641,1.261310133916911,0.41194942522087225,0.2464308270510233,0.7784485856525792,1.105938733671243,0.3847047134789542,0.21053110700936767,9.682294977290994,9.922290882012016,5.9978478830786575,3.457737032875666,3.780753774004479
cifar10,scrubnew,0.001,10,8,64.0,100.0,3.0,0.34673611111111113,0.8815177590698641,1.261310133916911,0.41194942522087225,0.2464308270510233,0.7784485856525792,1.105938733671243,0.3847047134789542,0.21053110700936767,9.682294977290994,9.922290882012016,5.9978478830786575,3.457737032875666,3.780753774004479
cifar10,ascent_forget,1e-05,1,3,64.0,100.0,,0.0006944444444444445,0.7607249861004192,1.048337456122739,0.3658151161774088,0.20388907609741452,0.7349436913756011,1.0437593039022655,0.3704294826685679,0.1974636615316101,9.488496391574136,9.716598225845857,3.6931472327016097,3.534919313216631,3.661388356350052
cifar10,ascent_forget,1e-05,3,3,64.0,100.0,,0.0020833333333333333,1.4839331172722912,2.425546455823164,0.5830575066448475,0.46489935666717686,1.0757066219305271,1.7176251535863714,0.48162842653116383,0.3187876818206417,9.502765076720097,9.748458112783934,3.74196560559879,3.496413553130759,4.020801605307638
cifar10,ascent_forget,1e-05,5,3,64.0,100.0,,0.003472222222222222,2.331219514840124,3.8518346953052998,0.8045448439621022,0.7544017655401102,1.5426338048123152,2.4923477652744292,0.6016184645363194,0.4750046132517768,9.503911162855005,9.755380318456359,3.815287987522577,3.4444614995882845,4.459254827502481
cifar10,ascent_forget,1e-05,7,3,64.0,100.0,,0.004861111111111111,3.0154376988629648,4.860301965579479,0.975292838063507,0.9684164613480725,1.9693276543108162,3.160875529245698,0.7001973280133984,0.6096979003008514,9.503036469950379,9.763408326172046,3.858237267271613,3.416923086055741,4.82926727437472
cifar10,ascent_forget,1e-05,10,3,64.0,100.0,,0.006944444444444444,3.6952441537210152,5.752447608678284,1.1432510543752257,1.1730570528183129,2.3870691047551653,3.8981845670021342,0.8089566240712064,0.7646914875006384,9.507130744508787,9.755279764099408,3.9046539911185354,3.3888806613147238,5.196481334328323
cifar10,scrub,0.001,5,9,64.0,100.0,5.0,0.1736111111111111,1.0710135838348624,1.7078981060478777,0.4605125813174888,0.3256593284281569,0.9306408865529702,1.6666436027637719,0.42696705651591954,0.30512770137613354,9.510108073341158,9.819517741071246,3.481195687702303,2.9914975903599568,3.8372541812429968
cifar10,scrub,0.001,7,9,64.0,100.0,5.0,0.2423611111111111,1.0603641853143255,1.6582881372193912,0.4562703800909204,0.31901357754497345,0.9180979764120183,1.5975191102323263,0.4223152342692774,0.296375944263151,9.519933383036113,9.81248110493104,3.455581802758228,3.0126077240056377,3.832798514920819
cifar10,scrub,0.001,10,9,64.0,100.0,5.0,0.3454861111111111,1.0594565856258045,1.6477754535613376,0.4550081716165695,0.3169382675555861,0.8985278473953549,1.5311601352881548,0.415497777502931,0.28706102327085053,9.51420533616884,9.806157305385065,3.413967235746111,3.0477532686826128,3.8240632563966668
cifar10,scrubnew,5e-05,5,9,64.0,100.0,3.0,0.17291666666666666,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,5e-05,7,9,64.0,100.0,3.0,0.24166666666666667,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,5e-05,10,9,64.0,100.0,3.0,0.34479166666666666,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,0.001,5,9,64.0,100.0,3.0,0.17291666666666666,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,0.001,7,9,64.0,100.0,3.0,0.24166666666666667,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,0.001,10,9,64.0,100.0,3.0,0.34479166666666666,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrub,0.001,5,8,64.0,100.0,3.0,0.17347222222222222,0.8818834604755459,1.2856510103779801,0.4064005231405855,0.24882257108777797,0.7429921021261864,1.0236011660940778,0.3724584834663275,0.1923202849249805,9.670752938613337,9.803034468841679,5.166820847077844,3.591637827786841,3.765209500405023
cifar10,scrub,0.001,7,8,64.0,100.0,3.0,0.2427777777777778,0.8860405613540058,1.3196388056428168,0.4085101853569033,0.253554430877018,0.7511581301888764,1.024109654736179,0.3732813512098399,0.1954270682880967,9.670752938613337,9.809546368895688,5.277092724077145,3.5764464323476757,3.7693172100520727
cifar10,scrub,0.001,10,8,64.0,100.0,3.0,0.34673611111111113,0.9060423640769644,1.351105519717835,0.41339663940567795,0.2622845231466368,0.7506653799024812,1.036960437656274,0.3736658494073782,0.19779148748711242,9.681747025657845,9.80970296653027,5.4039018237110135,3.590720799080502,3.7794849232124306
cifar10,ascent_forget,0.05,1,4,64.0,100.0,,6.944444444444445e-06,3.292902026243351,5.8365065444971655,1.1603436217602379,1.1214090100817748,2.6025277348490183,4.519971318516105,0.852831720206017,0.8575193796571754,7.1705312379745045,9.987397940173693,2.742987153852725,2.718073866020936,4.355320333022291
cifar10,ascent_forget,0.05,3,4,64.0,100.0,,2.0833333333333333e-05,9.91753818658497,10.257576355670448,3.433609651425536,2.9465066008165026,9.113741698425605,9.760344989220872,2.6484674724025634,2.697238859319459,10.862876550635272,10.866419513391484,9.728223086300643,2.127878286048891,9.96471881188195
cifar10,ascent_forget,0.05,5,4,64.0,100.0,,3.472222222222222e-05,10.01660159934697,10.310001029882951,4.4956475946496814,3.056110549321181,9.678061641902902,9.871387765984695,3.496870334678352,3.0358180545656968,11.041025521216254,11.156724083516215,9.91122113266876,1.9105848139391282,10.245229587488708
cifar10,ascent_forget,0.05,7,4,64.0,100.0,,4.861111111111111e-05,10.132835925208427,10.426027105452686,4.57600512632333,3.07438343384806,9.824324317229033,10.007458624217334,3.5583725421018504,3.066957300318841,11.281284344327489,11.357978073680407,8.029716343311655,2.933066208508547,10.412814862254983
cifar10,ascent_forget,0.05,10,4,64.0,100.0,,6.944444444444444e-05,10.208736826153954,10.524215200876384,4.928562863766017,3.1596772391800116,9.926860250134363,10.120132849881541,3.7913715334120135,3.171136761219197,11.397484817291033,11.41079389376024,9.852408045760853,2.248481177420674,10.511027297859783
cifar10,scrubnew,0.001,5,3,64.0,100.0,5.0,0.1736111111111111,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrubnew,0.001,7,3,64.0,100.0,5.0,0.24166666666666667,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrubnew,0.001,10,3,64.0,100.0,5.0,0.34375,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrub,5e-05,5,7,64.0,100.0,5.0,0.1736111111111111,1.1295961801175938,1.7785115909678906,0.47474325512223287,0.3466140312051636,0.8375671822722163,1.1633539950155352,0.3991341894352683,0.22426031251826334,9.749313856786685,9.777690067940291,7.28983276471192,2.873903192032775,3.905492406392165
cifar10,scrub,5e-05,7,7,64.0,100.0,5.0,0.24304166666666666,1.1281289232783451,1.777322057641885,0.4746101614411678,0.34614856170059655,0.8370965776754764,1.1629160773051832,0.39872339342507096,0.2236083979650252,9.749313856786685,9.777690067940291,7.28745764404253,2.8713669335328,3.9048464525801685
cifar10,scrub,5e-05,10,7,64.0,100.0,5.0,0.3471875,1.1284512233895292,1.7802438349240377,0.4748615997720725,0.3468469121118084,0.8380611579125702,1.1557235114708686,0.39842035358113354,0.22254374096459584,9.749313856786685,9.777690067940291,7.297645127448763,2.859391996415048,3.905275412696261
cifar10,scrub,0.001,5,9,64.0,100.0,3.0,0.17291666666666666,0.9950759742270577,1.546438590946132,0.4413570737155479,0.29642550252063365,0.863203483351946,1.48929377637841,0.41114814559325313,0.27432353323494724,9.562887974622406,9.810407102329805,3.4168142060411992,3.0858756093521076,3.8070558107338033
cifar10,scrub,0.001,7,9,64.0,100.0,3.0,0.24166666666666667,1.0022229607228226,1.552712992426651,0.4419576833448577,0.2983200001894989,0.862795999178126,1.4400716887253733,0.4085573816231006,0.26880974721153683,9.56245600761984,9.810407102329805,3.401539210005217,3.098676322848247,3.8091583225069297
cifar10,scrub,0.001,10,9,64.0,100.0,3.0,0.34479166666666666,1.0160530947420794,1.5750568973710375,0.4442587690705215,0.3021786041112917,0.8582714261667562,1.411212876988161,0.40635154059856154,0.26769297715191587,9.562887974622406,9.810407102329805,3.3893529024486155,3.114984169359799,3.8124041651770804
cifar10,scrub,0.005,5,7,64.0,100.0,5.0,0.1736111111111111,1.2119788100290498,2.07816180513584,0.48534712825645376,0.3958396792237261,0.828017352518163,1.1939120066088253,0.3891695503503502,0.23028512033937418,5.156326150940114,5.312327612434397,2.275962891744091,1.6082513136863665,2.3987741044957755
cifar10,scrub,0.005,7,7,64.0,100.0,5.0,0.24304166666666666,1.3835018825458787,2.4617724012149824,0.5272302076272731,0.4639003081364229,0.8457428458874588,1.2572196482694353,0.39260089473735854,0.23848648249683213,4.227233387992875,5.08146397807743,1.8559821622473378,1.3726780184828384,2.152159372142071
cifar10,scrub,0.005,10,7,64.0,100.0,5.0,0.3471875,1.641440729128629,2.9161931923944726,0.5903911091370119,0.550961559556888,0.8690672134596702,1.3092195209011739,0.4014843273705339,0.24864135328080905,4.341747878545385,4.68184477910129,1.885441181911089,1.407946159636598,2.284085273711228
cifar10,ascent_forget,5e-05,1,3,64.0,100.0,,0.0006944444444444445,0.7610747809829013,1.0468572037942172,0.3656919835349152,0.2037790084073792,0.7332658137574393,1.0348315407743929,0.3700333905344915,0.1971476944653709,9.488496391574136,9.735059608534844,3.69329214546994,3.5352219334800425,3.6609456621048255
cifar10,ascent_forget,5e-05,3,3,64.0,100.0,,0.0020833333333333333,1.4838535266835486,2.427905606755544,0.5830362434123033,0.46527399070696995,1.0797432249425736,1.7131760889822034,0.4821988673879881,0.31892020120967746,9.502765076720097,9.748458112783934,3.7413620138838777,3.4965591563085603,4.02212060944874
cifar10,ascent_forget,5e-05,5,3,64.0,100.0,,0.003472222222222222,2.332716726521849,3.855614106529305,0.8045967783946731,0.7549458760413813,1.5426338048123152,2.4923477652744292,0.6017502134101615,0.4755208981642634,9.503687886087585,9.755380318456359,3.8141371841245664,3.4427166700251672,4.459679472473916
cifar10,ascent_forget,5e-05,7,3,64.0,100.0,,0.004861111111111111,3.0154787010380972,4.8602021311791335,0.9752273754072046,0.9681873709667224,1.9731205801492115,3.172955397163999,0.7008953796910213,0.6109679127792691,9.503036469950379,9.763408326172046,3.859112651786396,3.416056912403566,4.830545250379229
cifar10,ascent_forget,5e-05,10,3,64.0,100.0,,0.006944444444444444,3.6897115387529915,5.753255376873352,1.143331242992419,1.1730011480326585,2.386460833368563,3.8981845670021342,0.8096749247007342,0.7650998656451607,9.507130744508787,9.755279764099408,3.9048270646742638,3.3871458939168337,5.194434372210114
cifar10,ascent_forget,0.001,1,3,64.0,100.0,,0.0006944444444444445,0.7608991243571478,1.048337456122739,0.36612458692802646,0.20402949398229617,0.7352916470639679,1.0350971958848174,0.3699673966947529,0.19723729287024286,9.488496391574136,9.716598225845857,3.6909121813264245,3.5352461817807495,3.661562387665084
cifar10,ascent_forget,0.001,3,3,64.0,100.0,,0.0020833333333333333,1.4943667260600948,2.443537085814357,0.5858544423524038,0.46904598538767023,1.0877124450535118,1.7079690874122202,0.4835146856071441,0.32077921001871584,9.502765076720097,9.747164767758466,3.739233059150685,3.4930639205647065,4.028281415944568
cifar10,ascent_forget,0.001,5,3,64.0,100.0,,0.003472222222222222,2.352833243239645,3.8924988673785568,0.8098675298437212,0.7626186168115882,1.550126009106606,2.544100953329634,0.6059667330347841,0.4808447241130348,9.502493685765842,9.755380318456359,3.8106746833675786,3.4422339897991145,4.468484312704031
cifar10,ascent_forget,0.001,7,3,64.0,100.0,,0.004861111111111111,3.057626817218426,4.934666181965314,0.9838244805695594,0.9808001338901454,1.982696550392017,3.25896655323672,0.7062970901872655,0.6180038148316102,9.503029985235278,9.763408326172046,3.849592428775545,3.415818996178996,4.8477844509485735
cifar10,ascent_forget,0.001,10,3,64.0,100.0,,0.006944444444444444,3.7438665901060992,5.822523174439641,1.1552592550319856,1.1890351270061466,2.4411568676621096,3.9550991575992342,0.8186707622739472,0.7793523840962112,9.50669997564283,9.755279764099408,3.8978124905759333,3.3822951941501236,5.230574477803679
cifar10,scrub,0.0005,5,9,64.0,100.0,3.0,0.17291666666666666,0.9837700110690155,1.5220777424102205,0.43993611508074487,0.29273747053624033,0.8834594626603307,1.4945111299323257,0.4133119857924853,0.2762163679258394,9.556029443420487,9.80550559064097,3.4360429632041396,3.07447210456247,3.8077529723832773
cifar10,scrub,0.0005,7,9,64.0,100.0,3.0,0.24166666666666667,0.9868412180338253,1.5203723897967716,0.4398991378768759,0.29319155392909324,0.8658166367854604,1.4889529845851677,0.41243433603517243,0.2742659860733796,9.555435306259238,9.810338843696758,3.421910428978998,3.0799162273487872,3.802697720359508
cifar10,scrub,0.0005,10,9,64.0,100.0,3.0,0.34479166666666666,0.9869923290315947,1.531125385284447,0.440022051938446,0.2941956815044561,0.8666314670962415,1.4508065748950798,0.40992576128877445,0.27223018014466593,9.556197712870576,9.81041822617159,3.407248012384873,3.0895099500016276,3.8032738363328042
cifar10,scrub,0.005,5,5,64.0,100.0,5.0,0.1736111111111111,0.9484500598631532,1.4941976909787855,0.41871057688588703,0.2858011736906122,0.7469420276329787,1.08725816224692,0.3720058612322817,0.20582740171004393,9.900912012534073,10.109616778597536,5.434317047240158,3.299037465829354,3.865434700010068
cifar10,scrub,0.005,7,5,64.0,100.0,5.0,0.24291666666666667,1.0705337500199044,1.6961608685358365,0.4480339610171061,0.3306388526789931,0.7590545261100182,1.1076473222070362,0.37069312120406456,0.21243756655162474,9.934735981451446,10.109462660686795,6.151918981444031,3.302142121550818,3.921441419193789
cifar10,scrub,0.005,10,5,64.0,100.0,5.0,0.346875,1.2559387751557824,2.115154499804828,0.4994286876916215,0.40811457838863746,0.7839830930231946,1.1618510701010263,0.37890684435068595,0.22593398796052735,9.99975365712454,10.125387588104834,6.508291552670853,3.3185241949035627,4.013225175101172
cifar10,scrubnew,0.005,5,2,64.0,100.0,5.0,0.1736111111111111,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.005,7,2,64.0,100.0,5.0,0.24291666666666667,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.005,10,2,64.0,100.0,5.0,0.346875,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
